DATE,TIME,EPOCH_TIME,CH4,CO2,H2O,N2O,NH3
27/12/2023,19:35:44,1703734528,1.829306,423.392578,1.747487,0.323283,1.287217
27/12/2023,20:35:43,1703738112,1.832347,435.205292,1.804492,0.322932,1.21411
27/12/2023,21:35:44,1703741696,1.867319,440.176544,1.843128,0.323132,1.113211
27/12/2023,22:35:46,1703745408,2.140407,460.497894,1.87267,0.324388,1.034116
27/12/2023,23:35:46,1703748992,2.316204,466.936218,1.881409,0.328258,0.965315
28/12/2023,0:35:48,1703752576,2.247225,464.266663,1.85296,0.326368,0.918844
28/12/2023,1:35:47,1703756160,2.218096,477.185394,1.831272,0.327324,0.876175
28/12/2023,2:35:48,1703759744,2.476422,490.989624,1.827539,0.327732,0.849934
28/12/2023,3:35:49,1703763328,2.594871,484.83313,1.81262,0.340041,0.843812
28/12/2023,4:35:48,1703766912,2.554909,488.551208,1.859086,0.330292,0.822735
28/12/2023,5:35:49,1703770496,2.342885,461.549805,1.963544,0.324955,0.812018
28/12/2023,6:35:50,1703774208,1.945189,424.666107,2.017446,0.32304,0.784031
28/12/2023,7:35:49,1703777792,1.865399,415.507812,2.032624,0.322091,0.71424
28/12/2023,8:35:52,1703781376,1.830146,409.008026,2.03748,0.322183,0.676709
28/12/2023,9:35:51,1703784960,1.815019,405.478577,2.037444,0.322161,0.64214
28/12/2023,10:35:53,1703788544,1.810315,403.122742,2.059117,0.322474,0.636907
28/12/2023,11:35:52,1703792128,1.81106,403.824127,2.054063,0.322364,0.659083
28/12/2023,12:35:51,1703795712,1.806987,401.804382,2.128176,0.321228,0.667958
28/12/2023,13:35:52,1703799296,1.808486,402.732849,2.134255,0.321377,0.682436
28/12/2023,14:35:53,1703803008,1.806409,402.384033,2.148387,0.321399,0.683756
28/12/2023,15:35:53,1703806592,1.799902,403.195984,2.166039,0.321374,0.692312
28/12/2023,16:35:54,1703810176,1.809808,405.087219,2.245612,0.321228,0.699513
28/12/2023,17:35:54,1703813760,1.829072,409.11087,2.236195,0.321396,0.686806
28/12/2023,18:35:55,1703817344,1.835473,418.069183,2.262345,0.320654,0.668942
28/12/2023,19:35:54,1703820928,1.902713,425.109589,1.80224,0.323982,0.594864
28/12/2023,20:35:55,1703824512,1.940982,424.125946,1.510188,0.32511,0.654741
28/12/2023,21:35:56,1703828096,1.995653,433.647827,1.537925,0.326387,0.762347
28/12/2023,22:35:56,1703831808,2.098952,447.233673,1.722763,0.326984,0.824434
28/12/2023,23:35:57,1703835392,2.077055,440.73407,1.684673,0.325276,0.837627
29/12/2023,0:35:58,1703838976,2.113099,438.68042,1.543008,0.327633,0.821264
29/12/2023,1:35:58,1703842560,2.145533,433.595123,1.45755,0.327445,0.866154
29/12/2023,2:35:58,1703846144,2.193318,436.981934,1.464054,0.326845,0.888133
29/12/2023,3:35:57,1703849728,2.110579,435.677277,1.477951,0.325975,0.909798
29/12/2023,4:35:58,1703853312,1.933623,423.465759,1.474861,0.325212,0.925973
29/12/2023,5:35:57,1703856896,1.897761,419.686127,1.475622,0.324909,0.949047
29/12/2023,6:35:58,1703860608,1.913686,416.8862,1.45908,0.325075,0.956433
29/12/2023,7:36:00,1703864192,1.906858,415.264771,1.405166,0.325245,0.949544
29/12/2023,8:35:59,1703867776,1.871354,413.878265,1.337661,0.325881,0.958015
29/12/2023,9:35:59,1703871360,1.862291,413.026062,1.305866,0.326018,1.112399
29/12/2023,10:36:02,1703874944,1.856946,413.055267,1.463582,0.325381,1.285187
29/12/2023,11:36:02,1703878528,1.843377,411.913727,1.498267,0.324765,1.269487
29/12/2023,12:36:00,1703882112,1.823173,408.814545,1.534001,0.324325,1.350983
29/12/2023,13:35:59,1703885696,1.814609,405.795563,1.659887,0.323447,1.397428
29/12/2023,14:36:01,1703889408,1.806446,404.115509,1.670187,0.323197,1.408366
29/12/2023,15:36:04,1703892992,1.80269,402.688477,1.708281,0.322949,1.425125
29/12/2023,16:36:03,1703896576,1.804388,404.55246,1.664478,0.323103,1.37976
29/12/2023,17:36:03,1703900160,1.804343,406.166901,1.625129,0.323587,1.352037
29/12/2023,18:36:02,1703903744,1.80628,407.073822,1.556353,0.32357,1.321674
29/12/2023,19:36:03,1703907328,1.807277,406.529877,1.589628,0.323406,1.237226
29/12/2023,20:36:03,1703910912,1.813512,408.178253,1.739773,0.322636,1.206813
29/12/2023,21:36:04,1703914624,1.82691,409.832336,1.802509,0.322609,1.135493
29/12/2023,22:36:04,1703918208,1.830836,408.315643,1.776375,0.322849,1.068913
29/12/2023,23:36:04,1703921792,1.827014,406.937469,1.736528,0.322363,1.011605
30/12/2023,0:36:08,1703925376,1.826116,406.933472,1.727018,0.322716,0.952129
30/12/2023,1:36:06,1703928960,1.848684,409.027649,1.69299,0.32273,0.894225
30/12/2023,2:36:06,1703932544,1.841525,410.448669,1.655195,0.323103,0.856827
30/12/2023,3:36:05,1703936128,1.867258,411.965454,1.645917,0.324142,0.828447
30/12/2023,4:36:07,1703939712,1.846989,413.125885,1.619581,0.323732,0.788945
30/12/2023,5:36:06,1703943424,1.958221,415.710236,1.634446,0.323453,0.784665
30/12/2023,6:36:07,1703947008,1.992302,415.809631,1.641084,0.323749,0.765023
30/12/2023,7:36:08,1703950592,1.835966,408.366821,1.570818,0.323757,0.754341
30/12/2023,8:36:09,1703954176,1.825278,406.556335,1.522351,0.324075,0.737691
30/12/2023,9:36:09,1703957760,1.82249,405.683441,1.457315,0.324394,0.725187
30/12/2023,10:36:10,1703961344,1.811443,404.393768,1.450465,0.324383,0.742897
30/12/2023,11:36:10,1703964928,1.808731,404.397644,1.457858,0.324701,0.752938
30/12/2023,12:36:10,1703968512,1.808094,405.07196,1.466627,0.324313,0.75976
30/12/2023,13:36:12,1703972224,1.813941,406.066803,1.503982,0.324183,0.785053
30/12/2023,14:36:09,1703975808,1.813332,406.084045,1.488593,0.324272,0.799546
30/12/2023,15:36:14,1703979392,1.812686,407.389771,1.488206,0.324112,0.812155
30/12/2023,16:36:12,1703982976,1.824099,409.531891,1.488085,0.324144,0.837073
30/12/2023,17:36:10,1703986560,1.824537,410.39151,1.565165,0.324056,0.858257
30/12/2023,18:36:11,1703990144,1.816545,413.312744,1.610844,0.323285,0.843646
30/12/2023,19:36:15,1703993728,1.908185,422.841461,1.627868,0.323644,0.82396
30/12/2023,20:36:15,1703997312,1.884658,420.916656,1.629432,0.324817,0.808251
30/12/2023,21:36:16,1704001024,1.932055,423.799011,1.624591,0.32642,0.791416
30/12/2023,22:36:15,1704004608,2.076183,430.388245,1.627524,0.328029,0.768623
